Mem_used Mem_free Mem_total Mem_Disp Date Time Elapsed_time
1725152 2584420 7088316 5117584 2022-12-28 10:35:52 132600
1715636 2593696 7088316 5127100 2022-12-28 10:35:57 132605
1714340 2595204 7088316 5128396 2022-12-28 10:36:02 132610
1721964 2587440 7088316 5120772 2022-12-28 10:36:07 132615
1709600 2599828 7088316 5133136 2022-12-28 10:36:12 132620
1705148 2604244 7088316 5137588 2022-12-28 10:36:18 132625
1723888 2585516 7088316 5118848 2022-12-28 10:36:23 132630
1717280 2591984 7088316 5125456 2022-12-28 10:36:28 132635
1714816 2594560 7088316 5127920 2022-12-28 10:36:33 132640
1732788 2576760 7088316 5109948 2022-12-28 10:36:38 132645
1712552 2596800 7088316 5130184 2022-12-28 10:36:43 132650
1715504 2593700 7088316 5127232 2022-12-28 10:36:48 132655
1736036 2573280 7088316 5106700 2022-12-28 10:36:53 132660
1719168 2590136 7088316 5123568 2022-12-28 10:36:58 132665
1726776 2582556 7088316 5115960 2022-12-28 10:37:03 132670
1717512 2591864 7088316 5125224 2022-12-28 10:37:08 132675
1718820 2590316 7088316 5123916 2022-12-28 10:37:13 132680
1710952 2598300 7088316 5131784 2022-12-28 10:37:18 132685
1713784 2595324 7088316 5128952 2022-12-28 10:37:23 132690
1704776 2604444 7088316 5137960 2022-12-28 10:37:28 132695
1715552 2593656 7088316 5127180 2022-12-28 10:37:33 132700
1725804 2583360 7088316 5116928 2022-12-28 10:37:38 132705
1729192 2579988 7088316 5113552 2022-12-28 10:37:43 132710
1723768 2585372 7088316 5118976 2022-12-28 10:37:48 132715
1724864 2584288 7088316 5117948 2022-12-28 10:37:53 132720
1713560 2595552 7088316 5129252 2022-12-28 10:37:58 132725
1725112 2584016 7088316 5117700 2022-12-28 10:38:03 132730
1717844 2591248 7088316 5124972 2022-12-28 10:38:08 132735
1725316 2583792 7088316 5117496 2022-12-28 10:38:13 132740
1710944 2598116 7088316 5131880 2022-12-28 10:38:18 132745
1712804 2596272 7088316 5130020 2022-12-28 10:38:23 132750
1717988 2591048 7088316 5124836 2022-12-28 10:38:28 132755
1717260 2591892 7088316 5125564 2022-12-28 10:38:33 132760
1722112 2586796 7088316 5120712 2022-12-28 10:38:38 132765
1713088 2596036 7088316 5129732 2022-12-28 10:38:43 132770
1717908 2590968 7088316 5124904 2022-12-28 10:38:49 132775
1719088 2590008 7088316 5123720 2022-12-28 10:38:54 132780
1722640 2586208 7088316 5120148 2022-12-28 10:38:59 132785
1709152 2599916 7088316 5133656 2022-12-28 10:39:04 132790
1707776 2601044 7088316 5135032 2022-12-28 10:39:09 132795
1729476 2579560 7088316 5113332 2022-12-28 10:39:14 132800
1723424 2585468 7088316 5119384 2022-12-28 10:39:19 132805
1714832 2594072 7088316 5127976 2022-12-28 10:39:24 132810
1720884 2587980 7088316 5121924 2022-12-28 10:39:29 132815
1720404 2588468 7088316 5122400 2022-12-28 10:39:34 132820
1715868 2592964 7088316 5126936 2022-12-28 10:39:39 132825
1730384 2578460 7088316 5112420 2022-12-28 10:39:44 132830
1719184 2589620 7088316 5123624 2022-12-28 10:39:49 132835
1717724 2591096 7088316 5125084 2022-12-28 10:39:54 132840
1711872 2596892 7088316 5130924 2022-12-28 10:39:59 132845
1714548 2594232 7088316 5128256 2022-12-28 10:40:04 132850
1718684 2590052 7088316 5124120 2022-12-28 10:40:09 132855
1720068 2588684 7088316 5122692 2022-12-28 10:40:14 132860
1711996 2596712 7088316 5130764 2022-12-28 10:40:19 132865
1719300 2589532 7088316 5123460 2022-12-28 10:40:24 132870
1725048 2583676 7088316 5117712 2022-12-28 10:40:29 132875
1719988 2588708 7088316 5122772 2022-12-28 10:40:34 132880
1719728 2588992 7088316 5123032 2022-12-28 10:40:39 132885
1723872 2584820 7088316 5118888 2022-12-28 10:40:44 132890
1726972 2581732 7088316 5115784 2022-12-28 10:40:49 132895
1718740 2589932 7088316 5124024 2022-12-28 10:40:54 132900
1718932 2589764 7088316 5123832 2022-12-28 10:41:00 132905
1717652 2591012 7088316 5125112 2022-12-28 10:41:05 132910
1713376 2595308 7088316 5129388 2022-12-28 10:41:10 132915
1726324 2582324 7088316 5116440 2022-12-28 10:41:15 132920
1718276 2590376 7088316 5124484 2022-12-28 10:41:20 132925
1715388 2593228 7088316 5127384 2022-12-28 10:41:25 132930
1716208 2592424 7088316 5126564 2022-12-28 10:41:30 132935
1709992 2598600 7088316 5132768 2022-12-28 10:41:35 132940
1716576 2592028 7088316 5126184 2022-12-28 10:41:40 132945
1719296 2589268 7088316 5123456 2022-12-28 10:41:45 132950
1726792 2581884 7088316 5115960 2022-12-28 10:41:50 132955
1723412 2585024 7088316 5119340 2022-12-28 10:41:55 132960
1707892 2600756 7088316 5134860 2022-12-28 10:42:00 132965
1714296 2594112 7088316 5128456 2022-12-28 10:42:05 132970
1708364 2600256 7088316 5134388 2022-12-28 10:42:10 132975
1726804 2581576 7088316 5115948 2022-12-28 10:42:15 132980
1723128 2585468 7088316 5119624 2022-12-28 10:42:20 132985
1717796 2590560 7088316 5124956 2022-12-28 10:42:25 132990
1710528 2598040 7088316 5132224 2022-12-28 10:42:30 132995
1709080 2599244 7088316 5133672 2022-12-28 10:42:35 133000
1712504 2596036 7088316 5130248 2022-12-28 10:42:40 133005
1716760 2591536 7088316 5125992 2022-12-28 10:42:45 133010
1711492 2597020 7088316 5131260 2022-12-28 10:42:50 133015
1710680 2597688 7088316 5132072 2022-12-28 10:42:55 133020
1714936 2593452 7088316 5127816 2022-12-28 10:43:00 133025
1710216 2598124 7088316 5132564 2022-12-28 10:43:05 133030
1710520 2597940 7088316 5132264 2022-12-28 10:43:10 133035
1710720 2597596 7088316 5132064 2022-12-28 10:43:15 133040
1717040 2591288 7088316 5125744 2022-12-28 10:43:21 133045
1715104 2593176 7088316 5127676 2022-12-28 10:43:26 133050
1716948 2591352 7088316 5125832 2022-12-28 10:43:31 133055
1709868 2598396 7088316 5132916 2022-12-28 10:43:36 133060
1704624 2603756 7088316 5138168 2022-12-28 10:43:41 133065
1723224 2584912 7088316 5119536 2022-12-28 10:43:46 133070
1719324 2589032 7088316 5123432 2022-12-28 10:43:51 133075
1728936 2579180 7088316 5113820 2022-12-28 10:43:56 133080
1728112 2580232 7088316 5114648 2022-12-28 10:44:01 133085
1710712 2597384 7088316 5132044 2022-12-28 10:44:06 133090
1724448 2583876 7088316 5118308 2022-12-28 10:44:11 133095
1713220 2594856 7088316 5129488 2022-12-28 10:44:16 133100
1713368 2594936 7088316 5129392 2022-12-28 10:44:21 133105
1723460 2584604 7088316 5119300 2022-12-28 10:44:26 133110
1713880 2594416 7088316 5128876 2022-12-28 10:44:31 133115
1714576 2593472 7088316 5128176 2022-12-28 10:44:36 133120
1717720 2590560 7088316 5125036 2022-12-28 10:44:41 133125
1724504 2583540 7088316 5118256 2022-12-28 10:44:46 133130
1727272 2580996 7088316 5115484 2022-12-28 10:44:51 133135
1723344 2584680 7088316 5119408 2022-12-28 10:44:56 133140
1717196 2591048 7088316 5125556 2022-12-28 10:45:01 133145
1723552 2584324 7088316 5119200 2022-12-28 10:45:06 133150
1724204 2583888 7088316 5118548 2022-12-28 10:45:11 133155
1730556 2577292 7088316 5112200 2022-12-28 10:45:16 133160
1728876 2579192 7088316 5113880 2022-12-28 10:45:21 133165
1718068 2589752 7088316 5124688 2022-12-28 10:45:26 133170
1712388 2595656 7088316 5130376 2022-12-28 10:45:31 133175
1715584 2592312 7088316 5127176 2022-12-28 10:45:36 133180
1716228 2591692 7088316 5126536 2022-12-28 10:45:41 133185
1718348 2589540 7088316 5124416 2022-12-28 10:45:47 133190
1723364 2584548 7088316 5119396 2022-12-28 10:45:52 133195
1719328 2588544 7088316 5123436 2022-12-28 10:45:57 133200
1724340 2583552 7088316 5118420 2022-12-28 10:46:02 133205
1719476 2588360 7088316 5123280 2022-12-28 10:46:07 133210
1722912 2584948 7088316 5119852 2022-12-28 10:46:12 133215
1722528 2585292 7088316 5120224 2022-12-28 10:46:17 133220
1721924 2585916 7088316 5120824 2022-12-28 10:46:22 133225
1723276 2584528 7088316 5119472 2022-12-28 10:46:27 133230
1723188 2584628 7088316 5119564 2022-12-28 10:46:32 133235
1719788 2587988 7088316 5122964 2022-12-28 10:46:37 133240
1717512 2590276 7088316 5125236 2022-12-28 10:46:42 133245
1719396 2588352 7088316 5123356 2022-12-28 10:46:47 133250
1712100 2595656 7088316 5130648 2022-12-28 10:46:52 133255
1713776 2593944 7088316 5128976 2022-12-28 10:46:57 133260
1709188 2598548 7088316 5133564 2022-12-28 10:47:02 133265
1715552 2592140 7088316 5127240 2022-12-28 10:47:07 133270
1717452 2590256 7088316 5125344 2022-12-28 10:47:12 133275
1709200 2598464 7088316 5133592 2022-12-28 10:47:17 133280
1725168 2582516 7088316 5117624 2022-12-28 10:47:22 133285
1713756 2593888 7088316 5129036 2022-12-28 10:47:27 133290
1718148 2589520 7088316 5124644 2022-12-28 10:47:32 133295
1708716 2598892 7088316 5134040 2022-12-28 10:47:37 133300
1717524 2590096 7088316 5125252 2022-12-28 10:47:42 133305
1721348 2586360 7088316 5121424 2022-12-28 10:47:47 133310
1714320 2593244 7088316 5128448 2022-12-28 10:47:52 133315
1710512 2597064 7088316 5132236 2022-12-28 10:47:57 133320
1710096 2597436 7088316 5132652 2022-12-28 10:48:02 133325
1711804 2595748 7088316 5130944 2022-12-28 10:48:07 133330
1710456 2597056 7088316 5132292 2022-12-28 10:48:13 133335
1723532 2584004 7088316 5119216 2022-12-28 10:48:18 133340
1719764 2587736 7088316 5122988 2022-12-28 10:48:23 133345
1726712 2580912 7088316 5116036 2022-12-28 10:48:28 133350
1724060 2583324 7088316 5118688 2022-12-28 10:48:33 133355
1715356 2592248 7088316 5127392 2022-12-28 10:48:38 133360
1722588 2584768 7088316 5120160 2022-12-28 10:48:43 133365
1715436 2592140 7088316 5127312 2022-12-28 10:48:48 133370
1720016 2587312 7088316 5122736 2022-12-28 10:48:53 133375
1717656 2589892 7088316 5125096 2022-12-28 10:48:58 133380
1716444 2590856 7088316 5126304 2022-12-28 10:49:03 133385
1715400 2592104 7088316 5127344 2022-12-28 10:49:08 133390
1710904 2596356 7088316 5131844 2022-12-28 10:49:13 133395
1716216 2591276 7088316 5126532 2022-12-28 10:49:18 133400
1724948 2582308 7088316 5117820 2022-12-28 10:49:23 133405
1713324 2594156 7088316 5129444 2022-12-28 10:49:28 133410
1729244 2578096 7088316 5113436 2022-12-28 10:49:33 133415
1721468 2585896 7088316 5121240 2022-12-28 10:49:38 133420
1718132 2589200 7088316 5124576 2022-12-28 10:49:43 133425
1729796 2577660 7088316 5112892 2022-12-28 10:49:48 133430
1723080 2584140 7088316 5119608 2022-12-28 10:49:53 133435
1720676 2586748 7088316 5122000 2022-12-28 10:49:58 133440
1734444 2572744 7088316 5108244 2022-12-28 10:50:03 133445
1705176 2602236 7088316 5137508 2022-12-28 10:50:08 133450
1711280 2595900 7088316 5131420 2022-12-28 10:50:13 133455
1719808 2587592 7088316 5122892 2022-12-28 10:50:18 133460
1719572 2587584 7088316 5123128 2022-12-28 10:50:23 133465
1717960 2589412 7088316 5124740 2022-12-28 10:50:28 133470
1723740 2583400 7088316 5118944 2022-12-28 10:50:34 133475
1724952 2582416 7088316 5117732 2022-12-28 10:50:39 133480
1723736 2583380 7088316 5118948 2022-12-28 10:50:44 133485
1724932 2582408 7088316 5117752 2022-12-28 10:50:49 133490
1708956 2598136 7088316 5133728 2022-12-28 10:50:54 133495
1732752 2574576 7088316 5109932 2022-12-28 10:50:59 133500
1718964 2588124 7088316 5123720 2022-12-28 10:51:04 133505
1723340 2583984 7088316 5119344 2022-12-28 10:51:09 133510
1711588 2595624 7088316 5131096 2022-12-28 10:51:14 133515
1713012 2594164 7088316 5129672 2022-12-28 10:51:19 133520
1705288 2601892 7088316 5137396 2022-12-28 10:51:24 133525
1711208 2595936 7088316 5131476 2022-12-28 10:51:29 133530
1720952 2586200 7088316 5121732 2022-12-28 10:51:34 133535
1729292 2577828 7088316 5113392 2022-12-28 10:51:39 133540
1713160 2594084 7088316 5129524 2022-12-28 10:51:44 133545
1710680 2596420 7088316 5132004 2022-12-28 10:51:49 133550
1718724 2588384 7088316 5123960 2022-12-28 10:51:54 133555
1717280 2589800 7088316 5125404 2022-12-28 10:51:59 133560
1727944 2579148 7088316 5114740 2022-12-28 10:52:04 133565
1710016 2597044 7088316 5132668 2022-12-28 10:52:09 133570
1721852 2585212 7088316 5120828 2022-12-28 10:52:14 133575
1707852 2599180 7088316 5134832 2022-12-28 10:52:19 133580
1720164 2586876 7088316 5122516 2022-12-28 10:52:24 133585
1706928 2600088 7088316 5135752 2022-12-28 10:52:29 133590
1710632 2596396 7088316 5132048 2022-12-28 10:52:34 133595
1718328 2588668 7088316 5124352 2022-12-28 10:52:39 133600
1714956 2592048 7088316 5127724 2022-12-28 10:52:44 133605
1706424 2600544 7088316 5136256 2022-12-28 10:52:49 133610
1710524 2596452 7088316 5132172 2022-12-28 10:52:54 133615
1722172 2584768 7088316 5120524 2022-12-28 10:53:00 133620
1724748 2582200 7088316 5117936 2022-12-28 10:53:05 133625
1720996 2585916 7088316 5121688 2022-12-28 10:53:10 133630
1714236 2592684 7088316 5128448 2022-12-28 10:53:15 133635
1700224 2606664 7088316 5142464 2022-12-28 10:53:20 133640
1702268 2604624 7088316 5140420 2022-12-28 10:53:25 133645
1709992 2596868 7088316 5132696 2022-12-28 10:53:30 133650
1713872 2592992 7088316 5128816 2022-12-28 10:53:35 133655
1700748 2606084 7088316 5141940 2022-12-28 10:53:40 133660
1713448 2593388 7088316 5129240 2022-12-28 10:53:45 133665
1711584 2595216 7088316 5131104 2022-12-28 10:53:50 133670
1710672 2596132 7088316 5132016 2022-12-28 10:53:55 133675
1707344 2599428 7088316 5135344 2022-12-28 10:54:00 133680
1703552 2603224 7088316 5139128 2022-12-28 10:54:05 133685
1705580 2601160 7088316 5137100 2022-12-28 10:54:10 133690
1707956 2598788 7088316 5134720 2022-12-28 10:54:15 133695
1710796 2595916 7088316 5131884 2022-12-28 10:54:20 133700
1710520 2596200 7088316 5132152 2022-12-28 10:54:25 133705
1710688 2595996 7088316 5131984 2022-12-28 10:54:30 133710
1702856 2603844 7088316 5139816 2022-12-28 10:54:35 133715
1706408 2600256 7088316 5136264 2022-12-28 10:54:40 133720
1714484 2592188 7088316 5128188 2022-12-28 10:54:45 133725
1714496 2592140 7088316 5128172 2022-12-28 10:54:50 133730
1719960 2586684 7088316 5122712 2022-12-28 10:54:55 133735
1717224 2589520 7088316 5125448 2022-12-28 10:55:00 133740
1719556 2587036 7088316 5123116 2022-12-28 10:55:05 133745
1709112 2597488 7088316 5133560 2022-12-28 10:55:10 133750
1700208 2606356 7088316 5142464 2022-12-28 10:55:16 133755
1699408 2607164 7088316 5143264 2022-12-28 10:55:21 133760
1709588 2596952 7088316 5133084 2022-12-28 10:55:26 133765
1723084 2583468 7088316 5119588 2022-12-28 10:55:31 133770
1708992 2597524 7088316 5133676 2022-12-28 10:55:36 133775
1711844 2594796 7088316 5130824 2022-12-28 10:55:41 133780
1701144 2605248 7088316 5141520 2022-12-28 10:55:46 133785
1723488 2583136 7088316 5119180 2022-12-28 10:55:51 133790
1710380 2596004 7088316 5132284 2022-12-28 10:55:56 133795
1723196 2583408 7088316 5119468 2022-12-28 10:56:01 133800
1709616 2596752 7088316 5133052 2022-12-28 10:56:06 133805
1707408 2599180 7088316 5135320 2022-12-28 10:56:11 133810
1722068 2584268 7088316 5120660 2022-12-28 10:56:16 133815
1697180 2609384 7088316 5145548 2022-12-28 10:56:21 133820
1707844 2598464 7088316 5134884 2022-12-28 10:56:26 133825
1708984 2597552 7088316 5133744 2022-12-28 10:56:31 133830
1696276 2610016 7088316 5146452 2022-12-28 10:56:36 133835
1693352 2613172 7088316 5149376 2022-12-28 10:56:41 133840
1709452 2596828 7088316 5133276 2022-12-28 10:56:46 133845
1715424 2591080 7088316 5127304 2022-12-28 10:56:51 133850
1716924 2589436 7088316 5125804 2022-12-28 10:56:56 133855
1713704 2592664 7088316 5129020 2022-12-28 10:57:01 133860
1722108 2584228 7088316 5120620 2022-12-28 10:57:06 133865
1719728 2586612 7088316 5122988 2022-12-28 10:57:11 133870
1707332 2598988 7088316 5135396 2022-12-28 10:57:16 133875
1708064 2598376 7088316 5134628 2022-12-28 10:57:21 133880
1719168 2586956 7088316 5123560 2022-12-28 10:57:26 133885
1715168 2591128 7088316 5127560 2022-12-28 10:57:31 133890
1722404 2583592 7088316 5120324 2022-12-28 10:57:37 133895
1718552 2587984 7088316 5124180 2022-12-28 10:57:42 133900
1726664 2579452 7088316 5116056 2022-12-28 10:57:47 133905
1716800 2589440 7088316 5125928 2022-12-28 10:57:52 133910
1729056 2576992 7088316 5113672 2022-12-28 10:57:57 133915
1722148 2584168 7088316 5120568 2022-12-28 10:58:02 133920
1720336 2585736 7088316 5122392 2022-12-28 10:58:07 133925
1711992 2594308 7088316 5130736 2022-12-28 10:58:12 133930
1711944 2594040 7088316 5130784 2022-12-28 10:58:17 133935
1713496 2592812 7088316 5129232 2022-12-28 10:58:22 133940
1710888 2595128 7088316 5131844 2022-12-28 10:58:27 133945
1723908 2582340 7088316 5118824 2022-12-28 10:58:32 133950
1724844 2581144 7088316 5117884 2022-12-28 10:58:37 133955
1726672 2579608 7088316 5116056 2022-12-28 10:58:42 133960
1718504 2587476 7088316 5124228 2022-12-28 10:58:47 133965
1719944 2586276 7088316 5122792 2022-12-28 10:58:52 133970
1711964 2594004 7088316 5130768 2022-12-28 10:58:57 133975
1717264 2588936 7088316 5125464 2022-12-28 10:59:02 133980
1710232 2595716 7088316 5132496 2022-12-28 10:59:07 133985
1718464 2587716 7088316 5124264 2022-12-28 10:59:12 133990
1721800 2584128 7088316 5120932 2022-12-28 10:59:17 133995
1720188 2585972 7088316 5122540 2022-12-28 10:59:22 134000
1719224 2586684 7088316 5123508 2022-12-28 10:59:27 134005
1727972 2578168 7088316 5114760 2022-12-28 10:59:32 134010
1727520 2578364 7088316 5115212 2022-12-28 10:59:37 134015
1722276 2583832 7088316 5120452 2022-12-28 10:59:42 134020
1713880 2591972 7088316 5128848 2022-12-28 10:59:47 134025
1712716 2593368 7088316 5130016 2022-12-28 10:59:52 134030
1713412 2592412 7088316 5129320 2022-12-28 10:59:58 134035
1715504 2590512 7088316 5127224 2022-12-28 11:00:03 134040
1722220 2583536 7088316 5120496 2022-12-28 11:00:08 134045
1719860 2586124 7088316 5122864 2022-12-28 11:00:13 134050
1707436 2598292 7088316 5135284 2022-12-28 11:00:18 134055
1706696 2599256 7088316 5136036 2022-12-28 11:00:23 134060
1713740 2591960 7088316 5128944 2022-12-28 11:00:28 134065
1709976 2595948 7088316 5132708 2022-12-28 11:00:33 134070
1717532 2588280 7088316 5125152 2022-12-28 11:00:38 134075
1708096 2597612 7088316 5134588 2022-12-28 11:00:43 134080
1714040 2591860 7088316 5128644 2022-12-28 11:00:48 134085
1711960 2593680 7088316 5130720 2022-12-28 11:00:53 134090
1715052 2590820 7088316 5127632 2022-12-28 11:00:58 134095
1715072 2590532 7088316 5127608 2022-12-28 11:01:03 134100
1724496 2581236 7088316 5118184 2022-12-28 11:01:08 134105
1721620 2583972 7088316 5121060 2022-12-28 11:01:13 134110
1723192 2582628 7088316 5119488 2022-12-28 11:01:18 134115
1713644 2591924 7088316 5129036 2022-12-28 11:01:23 134120
1723292 2582508 7088316 5119388 2022-12-28 11:01:28 134125
1716580 2588968 7088316 5126100 2022-12-28 11:01:33 134130
1727504 2578264 7088316 5115176 2022-12-28 11:01:38 134135
1721500 2584016 7088316 5121180 2022-12-28 11:01:43 134140
1720416 2585328 7088316 5122264 2022-12-28 11:01:48 134145
1711308 2594180 7088316 5131372 2022-12-28 11:01:53 134150
1718888 2586828 7088316 5123792 2022-12-28 11:01:58 134155
1714568 2590892 7088316 5128112 2022-12-28 11:02:03 134160
1720624 2585064 7088316 5122056 2022-12-28 11:02:08 134165
1719988 2585444 7088316 5122692 2022-12-28 11:02:13 134170
1720964 2584696 7088316 5121716 2022-12-28 11:02:19 134175
1716552 2588852 7088316 5126128 2022-12-28 11:02:24 134180
1704552 2601080 7088316 5138128 2022-12-28 11:02:29 134185
1712872 2592508 7088316 5129808 2022-12-28 11:02:34 134190
1728172 2577436 7088316 5114508 2022-12-28 11:02:39 134195
1709200 2596152 7088316 5133480 2022-12-28 11:02:44 134200
1710116 2595464 7088316 5132564 2022-12-28 11:02:49 134205
1720452 2584880 7088316 5122228 2022-12-28 11:02:54 134210
1719508 2586048 7088316 5123180 2022-12-28 11:02:59 134215
1715388 2589916 7088316 5127300 2022-12-28 11:03:04 134220
1722592 2582936 7088316 5120100 2022-12-28 11:03:09 134225
1720584 2584692 7088316 5122108 2022-12-28 11:03:14 134230
1717928 2587576 7088316 5124760 2022-12-28 11:03:19 134235
1720892 2584352 7088316 5121800 2022-12-28 11:03:24 134240
1724180 2581288 7088316 5118512 2022-12-28 11:03:29 134245
1715928 2589288 7088316 5126760 2022-12-28 11:03:34 134250
1726840 2578608 7088316 5115984 2022-12-28 11:03:39 134255
1728476 2576824 7088316 5114344 2022-12-28 11:03:44 134260
1725160 2580156 7088316 5117664 2022-12-28 11:03:49 134265
1709508 2595772 7088316 5133312 2022-12-28 11:03:54 134270
1717784 2587500 7088316 5125036 2022-12-28 11:03:59 134275
1718240 2587016 7088316 5124580 2022-12-28 11:04:04 134280
1719584 2585672 7088316 5123236 2022-12-28 11:04:09 134285
1720916 2584312 7088316 5121900 2022-12-28 11:04:14 134290
1720956 2584268 7088316 5121860 2022-12-28 11:04:19 134295
1714296 2591028 7088316 5128524 2022-12-28 11:04:24 134300
1719144 2585924 7088316 5123672 2022-12-28 11:04:29 134305
1720056 2585240 7088316 5122764 2022-12-28 11:04:34 134310
1717928 2587112 7088316 5124888 2022-12-28 11:04:40 134315
1721660 2583604 7088316 5121156 2022-12-28 11:04:45 134320
1722472 2582544 7088316 5120336 2022-12-28 11:04:50 134325
1724864 2580372 7088316 5117944 2022-12-28 11:04:55 134330
1719980 2584996 7088316 5122828 2022-12-28 11:05:00 134335
1715800 2589396 7088316 5127012 2022-12-28 11:05:05 134340
1727208 2577732 7088316 5115592 2022-12-28 11:05:10 134345
1712888 2592280 7088316 5129924 2022-12-28 11:05:15 134350
1704864 2600044 7088316 5137948 2022-12-28 11:05:20 134355
1711736 2593404 7088316 5131076 2022-12-28 11:05:25 134360
1711044 2593836 7088316 5131768 2022-12-28 11:05:30 134365
1721040 2584068 7088316 5121768 2022-12-28 11:05:35 134370
1713812 2591052 7088316 5129000 2022-12-28 11:05:40 134375
1719960 2585140 7088316 5122852 2022-12-28 11:05:45 134380
1717616 2587336 7088316 5125196 2022-12-28 11:05:50 134385
1719092 2585860 7088316 5123720 2022-12-28 11:05:55 134390
1723212 2581712 7088316 5119600 2022-12-28 11:06:00 134395
1712964 2591960 7088316 5129848 2022-12-28 11:06:05 134400
1720124 2584772 7088316 5122692 2022-12-28 11:06:10 134405
1731788 2573108 7088316 5111024 2022-12-28 11:06:15 134410
1717320 2587548 7088316 5125496 2022-12-28 11:06:20 134415
1723892 2580980 7088316 5118928 2022-12-28 11:06:25 134420
1723648 2581196 7088316 5119172 2022-12-28 11:06:30 134425
1715004 2589840 7088316 5127812 2022-12-28 11:06:35 134430
1722180 2582636 7088316 5120640 2022-12-28 11:06:40 134435
1709452 2595364 7088316 5133364 2022-12-28 11:06:45 134440
1721364 2583424 7088316 5121456 2022-12-28 11:06:50 134445
1722012 2582776 7088316 5120808 2022-12-28 11:06:55 134450
1714212 2590548 7088316 5128604 2022-12-28 11:07:00 134455
1716892 2587868 7088316 5125924 2022-12-28 11:07:06 134460
1729196 2575536 7088316 5113608 2022-12-28 11:07:11 134465
1724908 2579828 7088316 5117896 2022-12-28 11:07:16 134470
1727412 2577292 7088316 5115392 2022-12-28 11:07:21 134475
1725024 2579680 7088316 5117776 2022-12-28 11:07:26 134480
1712220 2592456 7088316 5130576 2022-12-28 11:07:31 134485
1725600 2579084 7088316 5117200 2022-12-28 11:07:36 134490
1717316 2587348 7088316 5125484 2022-12-28 11:07:41 134495
1722504 2582176 7088316 5120296 2022-12-28 11:07:46 134500
1716800 2587980 7088316 5126000 2022-12-28 11:07:51 134505
1713280 2591244 7088316 5129516 2022-12-28 11:07:56 134510
1718012 2586744 7088316 5125008 2022-12-28 11:08:01 134515
1720096 2584480 7088316 5122860 2022-12-28 11:08:06 134520
1714392 2590340 7088316 5128560 2022-12-28 11:08:11 134525
1729076 2575408 7088316 5113864 2022-12-28 11:08:16 134530
1716424 2588308 7088316 5126516 2022-12-28 11:08:21 134535
1713324 2591152 7088316 5129612 2022-12-28 11:08:26 134540
1718228 2586488 7088316 5124712 2022-12-28 11:08:31 134545
1714764 2589692 7088316 5128180 2022-12-28 11:08:36 134550
1712088 2592604 7088316 5130856 2022-12-28 11:08:41 134555
1716092 2588340 7088316 5126844 2022-12-28 11:08:46 134560
1713760 2590904 7088316 5129180 2022-12-28 11:08:51 134565
1709292 2595116 7088316 5133644 2022-12-28 11:08:56 134570
1723480 2581168 7088316 5119456 2022-12-28 11:09:01 134575
1717568 2586820 7088316 5125368 2022-12-28 11:09:06 134580
1727576 2577040 7088316 5115360 2022-12-28 11:09:11 134585
1724068 2580292 7088316 5118864 2022-12-28 11:09:16 134590
1726260 2578328 7088316 5116672 2022-12-28 11:09:21 134595
1728868 2575464 7088316 5114068 2022-12-28 11:09:26 134600
1722656 2581912 7088316 5120280 2022-12-28 11:09:32 134605
1719264 2585040 7088316 5123672 2022-12-28 11:09:37 134610
1715720 2588824 7088316 5127212 2022-12-28 11:09:42 134615
1732008 2572392 7088316 5110928 2022-12-28 11:09:47 134620
1718304 2586108 7088316 5124628 2022-12-28 11:09:52 134625
1721392 2582992 7088316 5121540 2022-12-28 11:09:57 134630
1715908 2588580 7088316 5126948 2022-12-28 11:10:02 134635
1720668 2583568 7088316 5122196 2022-12-28 11:10:07 134640
1727460 2577008 7088316 5115404 2022-12-28 11:10:12 134645
1721528 2582684 7088316 5121336 2022-12-28 11:10:17 134650
1725516 2578924 7088316 5117348 2022-12-28 11:10:22 134655
1731364 2572820 7088316 5111500 2022-12-28 11:10:27 134660
1724836 2579576 7088316 5118028 2022-12-28 11:10:32 134665
1718112 2586044 7088316 5124752 2022-12-28 11:10:37 134670
1725108 2579276 7088316 5117756 2022-12-28 11:10:42 134675
1720372 2583756 7088316 5122492 2022-12-28 11:10:47 134680
1716060 2588296 7088316 5126804 2022-12-28 11:10:52 134685
1721048 2583052 7088316 5121816 2022-12-28 11:10:57 134690
1717320 2587016 7088316 5125544 2022-12-28 11:11:02 134695
1723420 2580652 7088316 5119444 2022-12-28 11:11:07 134700
1720060 2584244 7088316 5122804 2022-12-28 11:11:12 134705
1721256 2582916 7088316 5121608 2022-12-28 11:11:17 134710
1730804 2573340 7088316 5112060 2022-12-28 11:11:22 134715
1720936 2583208 7088316 5121916 2022-12-28 11:11:27 134720
1733820 2570296 7088316 5109032 2022-12-28 11:11:32 134725
1725376 2578856 7088316 5117476 2022-12-28 11:11:37 134730
1716488 2587484 7088316 5126364 2022-12-28 11:11:42 134735
1707108 2597100 7088316 5135748 2022-12-28 11:11:47 134740
1717512 2586436 7088316 5125344 2022-12-28 11:11:53 134745
1712552 2591636 7088316 5130304 2022-12-28 11:11:58 134750
1713588 2590340 7088316 5129268 2022-12-28 11:12:03 134755
1717040 2587120 7088316 5125812 2022-12-28 11:12:08 134760
1711732 2592168 7088316 5131120 2022-12-28 11:12:13 134765
1717652 2586484 7088316 5125200 2022-12-28 11:12:18 134770
1707832 2596044 7088316 5135016 2022-12-28 11:12:23 134775
